id,identifiant,numero,adresse,postal,commune,source,geom,date,X,Y,labels
0,0,0,0,0,0,0,0,0,655744.6599016535,6863167.874173139,0
0,0,0,0,0,0,0,0,0,655367.5310162099,6864152.280010756,0
0,0,0,0,0,0,0,0,0,656055.6992475704,6863809.799564181,0
0,0,0,0,0,0,0,0,0,654952.6126463825,6863499.285769795,0
0,0,0,0,0,0,0,0,0,655323.0331787928,6863807.443247358,0
0,0,0,0,0,0,0,0,0,655380.8377932452,6863228.691630027,0
0,0,0,0,0,0,0,0,0,655987.5674729951,6863696.6572126625,0
0,0,0,0,0,0,0,0,0,655225.4859575273,6863913.408577733,0
0,0,0,0,0,0,0,0,0,653993.3775558986,6863878.513967234,0
0,0,0,0,0,0,0,0,0,655522.2617246881,6863807.952107182,0
0,0,0,0,0,0,0,0,0,654841.0092374193,6863433.447368059,0
0,0,0,0,0,0,0,0,0,654121.3934747843,6863696.097907901,0
0,0,0,0,0,0,0,0,0,654277.7548023905,6863708.410553969,0
0,0,0,0,0,0,0,0,0,655916.7498681383,6863609.286354261,0
0,0,0,0,0,0,0,0,0,654432.3790576365,6863887.770359035,0
0,0,0,0,0,0,0,0,0,655783.1367599032,6863237.254994944,0
0,0,0,0,0,0,0,0,0,654137.7346137288,6863590.61973174,0
0,0,0,0,0,0,0,0,0,655380.2217370212,6863893.870639272,0
0,0,0,0,0,0,0,0,0,655517.7402685913,6863959.6977791395,0
0,0,0,0,0,0,0,0,0,654764.2773856065,6863437.947821276,0
0,0,0,0,0,0,0,0,0,655350.8781363665,6863102.824913809,0
0,0,0,0,0,0,0,0,0,655430.8014422053,6863064.353818369,0
0,0,0,0,0,0,0,0,0,655304.7436033093,6863135.3274732195,0
0,0,0,0,0,0,0,0,0,655582.0200286519,6863172.95732177,0
0,0,0,0,0,0,0,0,0,655619.7163727236,6863285.860765645,0
0,0,0,0,0,0,0,0,0,655371.8850319771,6863094.503477595,0
0,0,0,0,0,0,0,0,0,654443.0187597518,6863232.799045628,0
0,0,0,0,0,0,0,0,0,655247.8272510326,6864418.1124883285,0
0,0,0,0,0,0,0,0,0,655064.5406043736,6863821.225963412,0
0,0,0,0,0,0,0,0,0,655044.7258365395,6864153.057372904,0
0,0,0,0,0,0,0,0,0,655856.5454597389,6863189.512031543,0
0,0,0,0,0,0,0,0,0,654926.9484781765,6863535.638941544,0
0,0,0,0,0,0,0,0,0,654382.152557689,6863233.151167729,0
0,0,0,0,0,0,0,0,0,655056.7021618584,6863412.90526386,0
0,0,0,0,0,0,0,0,0,655071.5113401758,6863052.488810698,0
0,0,0,0,0,0,0,0,0,655414.1921400796,6863982.683327099,0
0,0,0,0,0,0,0,0,0,654498.3463508501,6863227.367472211,0
0,0,0,0,0,0,0,0,0,656056.189887235,6863813.01319671,0
0,0,0,0,0,0,0,0,0,655411.7093985009,6863507.814650673,0
0,0,0,0,0,0,0,0,0,655085.7863447135,6863822.7200316815,0
0,0,0,0,0,0,0,0,0,655508.4191959136,6863235.7584831845,0
0,0,0,0,0,0,0,0,0,654902.116503231,6863581.096868475,0
0,0,0,0,0,0,0,0,0,653997.9801947024,6863697.128192743,0
0,0,0,0,0,0,0,0,0,654405.5289574377,6863384.565138028,0
0,0,0,0,0,0,0,0,0,655432.6061146248,6863044.115473434,0
0,0,0,0,0,0,0,0,0,655439.6250987392,6863887.89426397,0
0,0,0,0,0,0,0,0,0,654402.2829017079,6863368.1875659935,0
0,0,0,0,0,0,0,0,0,655262.7663868363,6863495.460130111,0
0,0,0,0,0,0,0,0,0,656218.042732252,6863740.607311875,0
0,0,0,0,0,0,0,0,0,655360.2482705509,6863313.694794106,0
0,0,0,0,0,0,0,0,0,654175.4046284889,6863634.6902482025,0
0,0,0,0,0,0,0,0,0,654986.7337415904,6863759.385613424,0
0,0,0,0,0,0,0,0,0,655254.5793137247,6863895.226076293,0
0,0,0,0,0,0,0,0,0,655526.4601149536,6863824.76270291,0
0,0,0,0,0,0,0,0,0,653968.1496750792,6863687.431421449,0
0,0,0,0,0,0,0,0,0,655207.9021903154,6864410.307850055,0
0,0,0,0,0,0,0,0,0,655579.0585043045,6863131.6444275025,0
0,0,0,0,0,0,0,0,0,654010.7833507989,6863900.420233714,0
0,0,0,0,0,0,0,0,0,655364.0036618059,6863633.985005159,0
0,0,0,0,0,0,0,0,0,655122.142588301,6863809.951844227,0
0,0,0,0,0,0,0,0,0,655548.0144818746,6863176.239758901,0
0,0,0,0,0,0,0,0,0,655111.9360587425,6863846.669568669,0
0,0,0,0,0,0,0,0,0,654511.1057064392,6863200.9242255045,0
0,0,0,0,0,0,0,0,0,656114.1802973682,6863918.356076868,0
0,0,0,0,0,0,0,0,0,655537.293138875,6863965.2141531445,0
0,0,0,0,0,0,0,0,0,654068.8213297955,6863702.394706608,0
0,0,0,0,0,0,0,0,0,655176.4520240991,6863387.549294728,0
0,0,0,0,0,0,0,0,0,654984.279917413,6863214.41059333,0
0,0,0,0,0,0,0,0,0,656208.0582995438,6863759.595328657,0
0,0,0,0,0,0,0,0,0,656063.8223360296,6863776.208175455,0
0,0,0,0,0,0,0,0,0,655530.8885744212,6863937.5106339315,0
0,0,0,0,0,0,0,0,0,654522.3596767659,6863782.687720988,0
0,0,0,0,0,0,0,0,0,654938.7336255404,6863597.48955195,0
0,0,0,0,0,0,0,0,0,655161.7497097458,6864398.353622178,0
0,0,0,0,0,0,0,0,0,656209.7731334734,6863718.736182383,0
0,0,0,0,0,0,0,0,0,654957.911799977,6863726.035511382,0
0,0,0,0,0,0,0,0,0,654982.0008459671,6864451.173405688,0
0,0,0,0,0,0,0,0,0,655308.9268878573,6863148.383786401,0
0,0,0,0,0,0,0,0,0,655350.8381690372,6864187.419653475,0
0,0,0,0,0,0,0,0,0,655617.9102467073,6863185.325184034,0
0,0,0,0,0,0,0,0,0,654038.9066047911,6863589.007647349,0
0,0,0,0,0,0,0,0,0,655464.2632281315,6863252.35703335,0
0,0,0,0,0,0,0,0,0,655354.9470797358,6864087.062102932,0
0,0,0,0,0,0,0,0,0,655010.9461141321,6863012.599497432,0
0,0,0,0,0,0,0,0,0,654465.2042395549,6863438.138463338,0
0,0,0,0,0,0,0,0,0,655955.1807893631,6863708.332843217,0
0,0,0,0,0,0,0,0,0,654851.9419357512,6863586.918972705,0
0,0,0,0,0,0,0,0,0,655465.0363836146,6863930.624285541,0
0,0,0,0,0,0,0,0,0,655227.0144010587,6864114.710521763,0
0,0,0,0,0,0,0,0,0,655527.754141123,6863796.551791938,0
0,0,0,0,0,0,0,0,0,654167.5787317223,6863430.869202976,0
0,0,0,0,0,0,0,0,0,655606.6075328244,6863163.662606161,0
0,0,0,0,0,0,0,0,0,655120.4727215973,6863732.775992675,0
0,0,0,0,0,0,0,0,0,654922.3308193412,6864330.873717197,0
0,0,0,0,0,0,0,0,0,655382.1618658042,6863138.044155032,0
0,0,0,0,0,0,0,0,0,655348.4977723139,6864180.177475328,0
0,0,0,0,0,0,0,0,0,655052.5424330245,6863622.122340668,0
0,0,0,0,0,0,0,0,0,654295.5916323666,6863741.439931546,0
0,0,0,0,0,0,0,0,0,654957.5831199071,6863802.786533905,0
0,0,0,0,0,0,0,0,0,655493.3884955614,6862989.58550668,0
0,0,0,0,0,0,0,0,0,655279.4591441704,6863582.291196988,0
0,0,0,0,0,0,0,0,0,655259.4145675157,6863544.674274071,0
0,0,0,0,0,0,0,0,0,655281.391528097,6863441.143330861,0
0,0,0,0,0,0,0,0,0,655134.157619882,6862970.230048522,0
0,0,0,0,0,0,0,0,0,655261.0625778937,6864010.203001789,0
0,0,0,0,0,0,0,0,0,654963.6920084712,6863737.922581939,0
0,0,0,0,0,0,0,0,0,654687.1630891835,6863382.820913521,0
0,0,0,0,0,0,0,0,0,655277.2208833755,6863136.951796955,0
0,0,0,0,0,0,0,0,0,655618.5537551527,6863287.084802587,0
0,0,0,0,0,0,0,0,0,655071.9805638517,6863624.321941325,0
0,0,0,0,0,0,0,0,0,655381.1267880531,6863623.960701539,0
0,0,0,0,0,0,0,0,0,653993.0919533293,6863671.978792436,0
0,0,0,0,0,0,0,0,0,654517.1851301113,6863202.219966614,0
0,0,0,0,0,0,0,0,0,655034.839094324,6863462.919810119,0
0,0,0,0,0,0,0,0,0,654086.1831202435,6863675.486018904,0
0,0,0,0,0,0,0,0,0,655366.042264076,6863421.249379151,0
0,0,0,0,0,0,0,0,0,655738.9042211603,6863012.540983542,0
0,0,0,0,0,0,0,0,0,655136.9693231957,6862999.110016271,0
0,0,0,0,0,0,0,0,0,655461.9423652705,6863847.8079683585,0
0,0,0,0,0,0,0,0,0,655196.3043865564,6864431.480791141,0
0,0,0,0,0,0,0,0,0,654873.4787938619,6863416.004975105,0
0,0,0,0,0,0,0,0,0,655356.0152229518,6864151.832939564,0
0,0,0,0,0,0,0,0,0,656206.2366346408,6863721.886004661,0
0,0,0,0,0,0,0,0,0,655450.0952644285,6863840.2348978445,0
0,0,0,0,0,0,0,0,0,655413.215940449,6863096.52884154,0
0,0,0,0,0,0,0,0,0,655085.2410305609,6864364.326290593,0
0,0,0,0,0,0,0,0,0,655551.8467822137,6864042.069383001,0
0,0,0,0,0,0,0,0,0,655018.2234819961,6862959.650621418,0
0,0,0,0,0,0,0,0,0,655420.6592929619,6863951.632950907,0
0,0,0,0,0,0,0,0,0,654328.9042763045,6863189.69171564,0
0,0,0,0,0,0,0,0,0,655255.7545388027,6864432.052961513,0
0,0,0,0,0,0,0,0,0,654886.0463614452,6863411.913585379,0
0,0,0,0,0,0,0,0,0,655020.4288100388,6864146.548072062,0
0,0,0,0,0,0,0,0,0,655274.0474788245,6863448.036346762,0
0,0,0,0,0,0,0,0,0,655601.7881307813,6863159.725913761,0
0,0,0,0,0,0,0,0,0,655322.4523118926,6863358.198976744,0
0,0,0,0,0,0,0,0,0,654963.4776991333,6863798.6677150475,0
0,0,0,0,0,0,0,0,0,655168.6025632216,6862966.6772607,0
0,0,0,0,0,0,0,0,0,654161.7953917903,6863421.089494088,0
0,0,0,0,0,0,0,0,0,654882.9000475566,6863422.343593579,0
0,0,0,0,0,0,0,0,0,654337.9427170423,6863333.265234874,0
0,0,0,0,0,0,0,0,0,654045.4935732867,6863541.459821081,0
0,0,0,0,0,0,0,0,0,655533.7938840158,6863059.399123066,0
0,0,0,0,0,0,0,0,0,655386.6386086118,6863114.952895944,0
0,0,0,0,0,0,0,0,0,655962.9319593284,6863642.5797658395,0
0,0,0,0,0,0,0,0,0,655597.7973044919,6863626.23443813,0
0,0,0,0,0,0,0,0,0,654239.7746251107,6863332.156839024,0
0,0,0,0,0,0,0,0,0,655175.2429921336,6863416.542566117,0
0,0,0,0,0,0,0,0,0,655514.2094080648,6863040.389219495,0
0,0,0,0,0,0,0,0,0,655038.5207518339,6863588.379171319,0
0,0,0,0,0,0,0,0,0,655904.0907294556,6863604.94615469,0
0,0,0,0,0,0,0,0,0,655369.6330555136,6863930.252949897,0
0,0,0,0,0,0,0,0,0,655576.4120847043,6862969.90920074,0
0,0,0,0,0,0,0,0,0,655353.7481694486,6862961.155606434,0
0,0,0,0,0,0,0,0,0,655906.5556211687,6863894.753532425,0
0,0,0,0,0,0,0,0,0,654088.4198982125,6863572.156089107,0
0,0,0,0,0,0,0,0,0,655365.8875336521,6863400.619626251,0
0,0,0,0,0,0,0,0,0,655127.840647075,6863047.20026799,0
0,0,0,0,0,0,0,0,0,654966.5544135676,6863778.799878077,0
0,0,0,0,0,0,0,0,0,654970.7719069237,6863211.824102207,0
0,0,0,0,0,0,0,0,0,654441.6413509647,6863721.060338675,0
